0.82701,0.36474,0.29352,0.024402,0.046075,0.012547
1.354,0.24748,0.97926,0.027764,0.015371,0.44095
1.4518,1.0332,0.39998,0.029424,0.023775,0.48713
1.5616,0.97373,0.2466,0.029153,0.027694,0.56168
1.4825,0.43525,0.30108,0.029692,0.018709,0.48246
1.3692,0.98039,0.66604,0.028038,0.025966,0.51218
0.92448,0.26028,0.52329,0.029569,0.019302,0.067634
0.71714,0.48718,0.88083,0.028878,0.039724,0.094131
0.50952,0.14944,0.63526,0.022437,0.04649,0.00016013
0.97269,0.46954,0.59972,0.029944,0.021637,0.14433
1.3721,0.1352,0.96719,0.020613,0.028914,0.41395
0.58051,0.60839,0.33584,0.023499,0.049689,0.0015718
1.5119,0.26033,0.8072,0.028029,0.027989,0.55061
0.90873,0.76202,0.80373,0.021299,0.010625,0.21335
0.7496,0.87371,0.43045,0.022738,0.041233,0.049848
0.86641,0.78874,0.61782,0.021764,0.028746,0.14106
0.85072,0.35804,0.12585,0.027937,0.045196,0.0004824
1.2343,0.18819,0.10395,0.020758,0.021418,0.23427
0.63889,0.34589,0.5808,0.026007,0.0030507,0.011343
0.57839,0.33526,0.82917,0.024287,0.013435,0.022264
0.81698,0.58803,0.98401,0.02187,0.047609,0.18641
1.4942,0.56968,0.17991,0.024983,0.04817,0.50018
1.3009,0.97239,0.61882,0.029813,0.045699,0.44813
1.1774,0.17251,0.51939,0.026644,0.012965,0.20559
1.1125,0.29304,0.21218,0.025308,0.010794,0.12112
0.72325,0.37255,0.84428,0.028051,0.033162,0.069003
0.8857,0.35339,0.36122,0.024659,0.028315,0.035944
1.3542,0.36599,0.57853,0.023671,0.046294,0.40016
0.91818,0.19846,0.21565,0.022013,0.015573,0.0091619
0.51191,0.71208,0.65198,0.026217,0.012965,0.019803
0.51588,0.90452,0.31297,0.025023,0.020438,0.0009072
0.47335,0.29441,0.70408,0.029233,0.039608,0.002456
0.53404,0.46017,0.73921,0.023818,0.023828,0.017892
1.3671,0.65378,0.79815,0.020918,0.020553,0.51081
0.75949,0.38798,0.50054,0.024078,0.037597,0.028432
1.4444,0.83767,0.13382,0.023632,0.028159,0.44444
0.81954,0.33772,0.27898,0.023083,0.047991,0.0085314
0.90384,0.26662,0.96334,0.027604,0.010754,0.14065
1.4604,0.80838,0.87582,0.02663,0.044255,0.64315
1.5473,1.0245,0.58834,0.029443,0.040214,0.63777
1.5186,0.78888,1.0461,0.024271,0.021207,0.73953
0.9341,0.90744,0.12818,0.025601,0.0024327,0.016412
1.5097,0.37488,0.49268,0.027782,0.024114,0.52054
1.441,0.55769,0.15665,0.022213,0.023436,0.44101
0.94866,0.92928,1.0119,0.027454,0.04863,0.33776
1.0825,0.20143,0.054634,0.021044,0.021145,0.082518
0.52035,0.52339,0.82491,0.025519,0.007483,0.027949
1.4616,0.17597,0.8673,0.028927,0.0025208,0.49036
1.3741,0.79745,0.91869,0.020861,0.045004,0.59201
1.3873,0.3626,0.13444,0.027999,0.025868,0.38733
1.217,0.26524,0.44978,0.025446,0.035303,0.24563
1.5824,0.16218,0.30987,0.02532,0.021285,0.58236
1.5896,0.27074,0.85007,0.02458,0.047456,0.63228
0.79731,0.53694,0.48141,0.022545,0.035789,0.050001
0.72416,0.95586,0.96065,0.023191,0.031196,0.18822
1.2553,0.95218,0.23185,0.020762,0.042355,0.28724
1.0989,0.53825,0.3138,0.027816,0.0096933,0.14712
0.82016,0.33847,0.19554,0.028738,0.021435,0.0015863
0.9948,0.55665,0.18607,0.028179,0.0363,0.053873
0.88762,0.32677,0.91929,0.020882,0.035009,0.14491
1.2597,0.27413,0.6297,0.02056,0.0036482,0.30816
1.305,0.73937,0.59986,0.022871,0.041269,0.41851
1.007,0.18938,0.19495,0.026989,0.0082141,0.035923
1.3253,0.83414,0.90303,0.02284,0.026772,0.54825
1.2338,0.3561,0.67206,0.028263,0.040796,0.31783
1.3019,0.35364,0.40095,0.028874,0.0026634,0.31357
0.93651,0.28717,0.56325,0.026264,0.0012479,0.084238
1.5186,0.85859,0.45181,0.026109,0.0013038,0.54387
0.90374,0.78289,0.12597,0.020342,0.030363,0.011675
1.0413,0.13035,0.28992,0.026652,0.023535,0.065944
1.4609,0.59005,0.17332,0.024891,0.0155,0.46089
0.62797,0.73048,0.28995,0.024546,0.027954,0.0022921
1.062,0.54628,0.46727,0.028377,0.044357,0.17626
1.1013,0.88344,0.099654,0.02848,0.03341,0.11006
0.6764,0.25131,0.95272,0.029501,0.00063328,0.043741
0.48418,0.31884,0.99479,0.023677,0.030259,0.017665
0.70386,0.73813,0.54086,0.0266,0.011973,0.047387
0.53125,0.69016,0.53925,0.028563,0.044025,0.011751
0.96456,0.35528,0.95005,0.029774,0.030152,0.20016
1.5042,0.4164,0.41925,0.027591,0.047264,0.51559
1.0036,0.8846,0.83025,0.028228,0.0001712,0.29284
0.7821,1.0253,0.43974,0.024832,0.026586,0.069642
0.8782,0.55971,0.29169,0.02934,0.032388,0.034519
0.70399,0.99038,0.45391,0.028022,0.0063053,0.042595
0.83929,0.74788,0.14645,0.027418,0.043854,0.0052807
0.84572,0.69685,0.18197,0.026787,0.032943,0.0098375
1.1826,0.71664,0.99205,0.027241,0.028195,0.44653
1.1597,0.1503,1.0061,0.021041,0.03982,0.25969
1.4339,0.39522,0.62521,0.029118,0.017913,0.47305
1.384,0.85307,0.28478,0.021082,0.014687,0.39364
1.208,0.35236,0.40316,0.025558,0.031099,0.23971
0.99301,0.90903,0.87119,0.020296,0.027565,0.31471
1.1703,0.97704,0.69912,0.020345,0.021864,0.38046
0.70682,0.25943,0.78172,0.02396,0.0236,0.034863
1.1809,0.63585,0.69775,0.027506,0.019074,0.33296
0.41617,0.92632,0.50092,0.020609,0.025552,0.0041581
1.2997,0.23879,0.59701,0.025713,0.016071,0.33033
0.54116,0.79036,0.34632,0.028273,0.035599,0.0019787
1.3019,1.0082,0.79469,0.025751,0.047173,0.52465
0.653,0.55947,0.23896,0.028645,0.028986,0.00040343
1.575,0.26357,0.73678,0.025389,0.026623,0.59895
1.5233,0.26684,0.41848,0.023756,0.016348,0.52404
0.91775,0.63253,0.67562,0.02031,0.026681,0.164
0.69822,0.4311,0.83023,0.029192,0.017964,0.066843
1.3139,0.64718,0.13113,0.020172,0.037356,0.32087
0.67519,0.25004,0.97939,0.022792,0.016938,0.047027
1.0783,0.22523,0.82571,0.02364,0.016125,0.20196
1.5856,0.39925,0.53679,0.029351,0.045698,0.60241
1.5897,0.74584,0.48586,0.027579,0.034735,0.62064
0.66664,0.42806,0.49678,0.024973,0.031401,0.013459
1.4531,0.4929,0.35635,0.023459,0.047134,0.46734
1.3765,0.43318,0.55851,0.020563,0.0080521,0.41632
1.2178,0.4888,0.56077,0.029134,0.037261,0.30107
1.0099,0.43452,0.86763,0.029636,0.037849,0.22999
1.3148,0.81278,0.84483,0.029042,0.011209,0.50682
1.3694,0.83637,0.69432,0.029162,0.039563,0.50889
1.542,0.72558,0.42861,0.028107,0.044317,0.56796
1.1269,0.94369,0.86158,0.027449,0.024278,0.40257
0.76488,0.59133,0.58283,0.026212,0.035096,0.065571
1.4956,0.86778,0.40073,0.028533,0.013706,0.51471
1.5457,0.94202,0.989,0.021017,0.040736,0.78178
0.6587,0.76337,0.92594,0.025322,0.027983,0.11983
1.4933,0.50707,0.60016,0.023221,0.031226,0.53955
0.90008,0.23141,0.67248,0.027363,0.045866,0.079297
1.203,0.49363,0.63704,0.022337,0.026771,0.31097
1.3225,0.48334,0.25774,0.020613,0.022061,0.3265
1.4135,0.23565,0.35125,0.023474,0.0070485,0.41354
1.1941,0.53591,0.52092,0.022079,0.035174,0.28157
1.0039,0.64576,0.28049,0.022755,0.014244,0.088623
0.59083,1.0269,0.89431,0.029615,0.020355,0.11052
0.87299,0.29877,0.27592,0.024274,0.0049641,0.013173
0.88284,0.78862,0.27766,0.02341,0.04361,0.048739
1.351,0.35926,0.4857,0.028004,0.025209,0.37415
1.0065,0.87637,0.3611,0.023208,0.011877,0.13207
1.3928,0.2184,0.97338,0.026934,0.024739,0.46271
0.65697,0.48235,0.48021,0.027551,0.01534,0.012647
1.4836,0.86964,0.23482,0.024117,0.034648,0.48752
1.0996,0.45064,0.95488,0.025012,0.043327,0.31702
1.2416,0.39449,1.0297,0.021052,0.041986,0.42112
0.84082,0.96284,0.48887,0.029866,0.030056,0.10341
1.2101,0.49989,0.16112,0.023467,0.029268,0.21298
1.5773,0.19205,0.30806,0.022656,0.011857,0.57733
1.3343,0.81177,0.45872,0.026118,0.015141,0.39176
0.65959,0.56905,0.6449,0.021761,0.0047137,0.040615
0.72057,0.18586,0.31221,0.02523,0.042077,0.00028934
1.2365,0.33865,0.65284,0.028632,0.049397,0.31368
0.49529,0.26643,0.76122,0.020534,0.043353,0.0041235
1.1067,0.89754,0.27175,0.026316,0.043391,0.17469
1.0999,0.51113,0.16742,0.021199,0.02353,0.11495
0.81443,0.17811,0.34668,0.029544,0.0052861,0.0044673
0.48337,0.7592,0.36878,0.024129,0.012691,0.00082358
1.0609,0.85076,0.47417,0.026127,0.044309,0.21321
0.57128,0.90655,0.55786,0.023185,0.021118,0.028752
0.90301,0.64861,0.13552,0.026773,0.014099,0.008463
1.5347,0.28893,0.31248,0.021892,0.019434,0.53468
1.1662,0.58545,0.85101,0.023927,0.015865,0.36098
1.0979,0.46157,0.07922,0.022214,0.022816,0.09848
0.72975,0.87325,0.97885,0.024388,0.01638,0.18166
0.8676,1.0144,0.78033,0.023753,0.00034632,0.21332
1.1766,0.76437,0.53861,0.028391,0.048931,0.30507
0.58174,0.97245,0.62853,0.024426,0.03143,0.048107
1.3891,0.43298,0.28728,0.029858,0.039445,0.39265
0.85175,0.35913,0.50885,0.026811,0.017381,0.051897
1.1097,0.13379,1.0131,0.02426,0.048019,0.21725
1.2343,0.32065,0.59681,0.022119,0.018417,0.29263
0.6582,0.47072,0.57114,0.028376,0.0064794,0.021745
1.1396,0.79354,0.28159,0.02123,0.024567,0.18973
1.5057,0.6805,0.5389,0.021366,0.0098531,0.54837
1.3888,0.93,0.67406,0.023237,0.013028,0.52259
1.0219,0.82831,0.72914,0.02639,0.036885,0.27202
0.60459,0.85397,0.44552,0.025848,0.039372,0.017441
0.96768,0.83452,1.038,0.022196,0.019229,0.33707
1.2629,0.91763,0.93517,0.025573,0.035267,0.52887
0.44753,0.53412,0.96329,0.027089,0.041807,0.028603
0.78402,0.29736,0.84618,0.023202,0.028245,0.076344
1.0618,0.32696,0.31187,0.029697,0.02021,0.1059
1.3536,0.7374,0.72973,0.024987,0.018341,0.48911
1.4215,0.97167,0.18655,0.023663,0.025092,0.42172
0.62873,0.63398,0.77123,0.02658,0.016935,0.059844
1.4556,0.83491,0.15676,0.026723,0.037333,0.456
1.5181,0.40003,0.70376,0.0242,0.026634,0.56551
1.1181,0.90807,0.54417,0.027231,0.027631,0.27552
0.9299,0.13892,0.82905,0.02268,0.012332,0.086036
0.6056,0.12567,0.76504,0.020316,0.011018,0.0025342
1.392,0.29953,0.95372,0.022846,0.015885,0.48499
1.5682,0.97704,0.94092,0.02304,0.026844,0.78081
0.52019,0.96047,0.38416,0.028422,0.041915,0.0047176
1.3592,0.22543,0.74875,0.025327,0.025173,0.40157
1.2196,0.59058,0.24781,0.025377,0.031753,0.2358
0.81434,0.2128,0.79407,0.026124,0.0071286,0.057893
1.0566,0.92956,0.55002,0.021532,0.0318,0.24424
0.99204,0.99076,0.52992,0.022805,0.038321,0.20495
1.0804,0.66703,0.95472,0.02174,0.031239,0.35522
1.585,0.37786,0.65987,0.02443,0.049206,0.61946
1.5231,0.29641,0.66767,0.024605,0.043343,0.55125
1.5007,0.7922,0.90944,0.02705,0.033218,0.68007
0.48902,0.52397,0.85549,0.029479,0.0072124,0.024589
0.85204,0.45027,0.62672,0.028255,0.048092,0.092534
1.4985,0.81755,0.23292,0.027842,0.036883,0.50018
1.0833,0.44965,0.28993,0.029248,0.0048273,0.12256
1.148,0.70457,0.93651,0.025647,0.035002,0.40362
1.0283,0.53026,0.078674,0.023847,0.024089,0.039696
0.99938,0.40745,0.5399,0.025773,0.019147,0.13416
1.371,0.6821,1.0287,0.020288,0.0062581,0.59025
0.9265,0.64337,0.76269,0.022894,0.044868,0.19839
1.4505,0.67415,0.55047,0.029814,0.017885,0.50164
0.44002,0.69258,0.52109,0.027956,0.027583,0.0031018
1.4683,0.90303,0.10962,0.023971,0.029592,0.46828
1.0935,0.73415,0.73197,0.026257,0.043006,0.30698
1.319,0.16661,0.092431,0.023293,0.032645,0.31928
1.3504,0.90546,0.57165,0.024418,0.031904,0.45948
0.94721,0.98487,0.86815,0.029924,0.020702,0.28948
0.78587,0.74629,0.86755,0.028226,0.02212,0.16257
0.65965,0.25545,0.77244,0.022578,0.020365,0.022857
1.2174,0.31202,0.70961,0.021237,0.004755,0.29944
1.4781,0.32366,0.56859,0.022669,0.024346,0.49759
0.47927,1.0078,1.023,0.022516,0.0067234,0.088313
1.0898,0.85458,0.69899,0.021854,0.013432,0.30473
0.6648,0.52338,0.85033,0.027496,0.027583,0.073218
0.56038,0.87852,0.5038,0.028085,0.017849,0.017422
0.75334,0.16312,0.48239,0.029738,0.034813,0.0054355
0.72755,0.96498,0.87531,0.023824,0.034574,0.16794
0.97372,0.97049,0.18317,0.024756,0.0015184,0.050218
0.8454,0.71082,0.44094,0.024928,0.021999,0.070661
0.97793,0.15409,0.88138,0.02889,0.0085331,0.12369
0.62123,0.43112,0.85336,0.025444,0.019025,0.046634
1.5858,0.39709,0.44926,0.020853,0.0054652,0.58871
1.4641,0.49869,0.57688,0.021746,0.034951,0.50996
0.78123,0.61102,0.4668,0.020142,0.025533,0.047593
0.7044,0.74026,0.70686,0.020023,0.035202,0.088227
1.297,0.61721,0.67797,0.023515,0.038658,0.41718
1.1093,0.71595,0.34198,0.027862,0.030438,0.18183
1.389,0.60502,0.48165,0.022715,0.0012328,0.42413
0.48849,0.46182,1.0341,0.020051,0.0078212,0.037176
1.3261,0.68959,0.21717,0.023806,0.013264,0.32688
0.80503,0.74503,0.15622,0.02225,0.040253,0.0033884
0.49598,0.35677,0.42241,0.025416,0.031047,0.00014358
0.73463,0.45858,0.24812,0.024331,0.033945,0.0019609
0.80476,0.38744,0.53969,0.022293,0.015728,0.045791
0.79492,0.88046,0.38949,0.0289,0.029797,0.051007
1.2726,0.32918,1.0016,0.022794,0.042763,0.41562
0.41995,0.46667,0.97033,0.021496,0.029034,0.018466
1.2138,0.38834,0.78786,0.02476,0.01941,0.33418
0.79077,0.48681,0.31912,0.020748,0.011531,0.014175
1.1775,0.76657,0.47284,0.024824,0.040795,0.28283
0.40263,0.81624,0.59787,0.021108,0.016806,0.0061413
0.65253,0.44868,0.99274,0.026533,0.016992,0.080625
1.123,0.65949,0.46774,0.023686,0.030802,0.22809
0.98642,0.63814,1.0331,0.026761,0.0028115,0.30256
1.4362,0.12899,0.35145,0.026625,0.024536,0.4362
1.3307,0.16483,0.7511,0.029135,0.042479,0.36364
0.91347,0.80801,0.71634,0.028809,0.027535,0.19659
0.44926,0.71081,0.58913,0.023618,0.03672,0.0075213
0.79335,0.34828,0.74811,0.020159,0.036103,0.074751
1.4667,0.8129,0.71653,0.020256,0.023417,0.59084
1.0642,0.94205,0.22813,0.025009,0.0091124,0.11795
0.92118,0.77535,0.17801,0.026519,0.001547,0.023796
1.273,0.85864,1.0491,0.026063,0.010934,0.55838
0.64101,0.72037,0.22112,0.02177,0.042862,0.00055183
1.2939,0.45743,0.6112,0.028147,0.019038,0.36381
1.5356,0.23235,0.93187,0.025239,0.012933,0.58133
1.1081,0.71672,0.71918,0.028476,0.019972,0.3024
1.5405,1.0149,0.41892,0.021589,0.026865,0.57693
0.46065,0.3735,0.51073,0.022503,0.01589,0.00042376
0.69645,0.35408,1.0316,0.020479,0.028097,0.085676
1.085,0.7966,0.90552,0.027345,0.02502,0.36444
1.036,0.3561,0.69476,0.02841,0.024722,0.18375
1.016,0.78381,0.42627,0.026069,0.01724,0.1539
0.83287,0.44998,0.24092,0.029836,0.0093682,0.0084329
0.61575,0.37928,0.47825,0.027272,0.01456,0.004542
0.79264,0.46068,0.53202,0.029736,0.018764,0.048417
1.4041,0.97658,0.17061,0.025915,0.015763,0.40413
0.94507,0.53624,0.63951,0.026266,0.042635,0.155
1.0629,0.40484,0.27619,0.029742,0.034511,0.10789
1.1715,0.69877,0.43462,0.020697,0.049116,0.26482
1.2515,0.2599,0.63299,0.022226,0.0081256,0.29991
1.0484,0.43642,0.30181,0.020302,0.01226,0.10545
1.0893,0.46856,0.34044,0.023005,0.021657,0.14641
0.50773,0.23284,0.66709,0.023879,0.017736,0.0014138
1.3141,0.67559,0.31528,0.02843,0.029039,0.33272
0.96162,0.75204,0.87438,0.02612,0.014964,0.26429
1.0958,0.17442,1.0327,0.029063,0.013213,0.22882
0.47983,0.20845,0.78025,0.024983,0.012348,0.001686
1.3627,0.66391,0.39388,0.027155,0.0018572,0.38332
1.4872,0.60333,0.63407,0.020844,0.021909,0.55306
1.3896,0.5954,0.95631,0.024093,0.043138,0.56956
0.40961,0.13314,0.92965,0.025845,0.030562,0.00026875
1.3764,0.2118,0.86776,0.027215,0.014915,0.42893
0.93141,0.26753,0.31073,0.024617,0.045485,0.03502
1.2368,0.2003,0.64436,0.026684,0.026482,0.27858
0.95666,0.81266,0.072513,0.023044,0.034301,0.011635
0.97244,1.0355,0.47526,0.024501,0.0081261,0.166
0.68674,0.23366,0.36272,0.022914,0.0034334,0.00076617
1.3028,0.65552,0.22877,0.025257,0.0078555,0.30392
1.3868,0.33346,0.47289,0.027707,0.0058763,0.39886
1.1768,0.70285,0.14423,0.025307,0.046215,0.19205
1.5218,0.49783,0.64852,0.026612,0.02487,0.57038
1.1185,0.90134,0.52092,0.022076,0.018355,0.26575
0.81723,0.58068,0.74595,0.027542,0.046612,0.12527
0.84228,0.65975,0.74989,0.021913,0.010366,0.14631
1.297,0.53729,0.68853,0.020474,0.047122,0.4106
1.0542,0.46062,0.083604,0.025011,0.039715,0.064606
1.2369,0.86078,0.3696,0.024857,0.019327,0.29182
1.1634,0.2822,0.58086,0.023238,0.0074242,0.22644
0.94054,0.32375,0.70445,0.020751,0.023269,0.12582
1.3107,0.74469,0.45762,0.025185,0.018964,0.36908
1.2623,0.31231,0.86998,0.020377,0.0029497,0.36789
0.6515,0.94542,0.76836,0.028418,0.0094488,0.097206
1.3761,0.16646,1.0186,0.025968,0.029965,0.43631
0.52463,0.75239,0.58133,0.025912,0.021154,0.016478
0.73623,0.43043,0.37515,0.023952,0.013864,0.010317
1.3141,0.46581,0.15563,0.029222,0.046518,0.31788
1.4177,0.13513,0.66096,0.028886,0.019803,0.42573
1.1386,0.65573,0.8288,0.028957,0.031642,0.35078
1.0739,1.015,0.47345,0.028531,0.025091,0.22807
1.1949,0.44716,0.14082,0.02529,0.049053,0.20397
1.1244,0.39663,0.31647,0.027069,0.024341,0.15885
0.69653,0.94845,0.20366,0.022369,0.018378,0.0020761
1.1258,0.85781,0.33101,0.02227,0.046712,0.21041
1.3882,0.46146,0.49009,0.028671,0.018833,0.41551
0.57196,0.58576,0.57714,0.025499,0.035085,0.016262
1.0108,0.99877,0.50742,0.022921,0.029567,0.20533
0.63386,0.61109,0.92537,0.020628,0.038196,0.089892
0.41207,0.80735,0.56805,0.024409,0.047897,0.0056796
1.5327,0.53942,0.99362,0.029263,0.0065214,0.67015
0.92943,0.21197,0.68771,0.029879,0.019951,0.087994
1.2215,0.35616,1.0077,0.020655,0.041867,0.38847
1.0416,0.26245,0.29071,0.022415,0.024279,0.08353
1.4554,0.24075,0.72612,0.026808,0.0014269,0.48193
0.75834,1.0261,0.33906,0.021413,0.016177,0.033818
1.3831,0.49256,0.72181,0.021329,0.017258,0.47093
0.69999,0.42724,0.74514,0.02877,0.017131,0.052899
1.5932,0.69905,0.11799,0.023519,0.04102,0.59555
1.0905,0.90332,0.30479,0.026304,0.01495,0.16338
0.93091,0.39049,0.71783,0.023486,0.046999,0.14088
0.88252,0.69065,0.89439,0.020263,0.015032,0.2142
1.1701,0.8595,0.39446,0.024477,0.045445,0.262
0.60839,0.58007,0.83052,0.021917,0.042243,0.05997
0.98045,0.39599,0.72533,0.027615,0.016798,0.16612
1.1528,0.55138,0.056715,0.029515,0.0074404,0.15279
0.89842,0.90487,0.65217,0.028475,0.045469,0.18426
1.558,0.35461,0.43677,0.022928,0.0091479,0.55994
0.65515,0.31676,0.96599,0.027318,0.033732,0.053527
1.3405,0.21062,0.051151,0.027681,0.025072,0.34055
1.3119,0.70183,0.51245,0.024752,0.021211,0.38357
0.64,0.74524,0.47435,0.023645,0.044651,0.023785
1.375,0.31387,0.51092,0.020095,0.00066892,0.39224
1.5552,0.74723,0.82016,0.027012,0.040556,0.68932
0.86102,0.89669,0.37247,0.024528,0.010227,0.06772
0.48204,0.81885,0.83474,0.021501,0.022585,0.043874
0.54573,0.56219,0.52136,0.029881,0.0056535,0.0068094
0.95849,0.16237,0.085763,0.026963,0.039699,0.0020175
0.97738,1.0275,0.22587,0.02464,0.04416,0.085629
1.2145,0.44524,0.77176,0.027255,0.038609,0.34691
0.83119,0.23283,0.52349,0.021501,0.031106,0.031359
0.53145,0.70576,0.39112,0.021986,0.026196,0.0024769
1.4017,0.29113,0.65739,0.024974,0.024136,0.4372
0.86705,0.94566,0.78843,0.025349,0.027758,0.21305
0.7401,0.18867,0.96742,0.028195,0.044411,0.049967
0.75497,0.51595,0.31906,0.024829,0.036548,0.010958
0.6246,0.26364,0.8155,0.02246,0.032073,0.021383
1.3398,0.28467,0.23866,0.021253,0.047063,0.34548
1.1129,0.61989,0.3375,0.022319,0.030512,0.17773
1.5117,0.76517,0.14111,0.021746,0.0090367,0.51175
0.51879,0.523,0.62621,0.020064,0.043906,0.011012
0.42579,0.44244,0.73336,0.021446,0.031604,0.0050541
0.57179,0.34048,0.59659,0.028959,0.01399,0.0057285
1.2726,0.14759,0.47573,0.025352,0.00086384,0.27897
0.99774,0.68744,0.69444,0.02685,0.020087,0.22021
0.96168,0.82029,0.69762,0.025738,0.045993,0.22596
0.48083,0.3345,0.72902,0.026293,0.030668,0.0047889
0.77352,0.72481,0.68579,0.029597,0.018907,0.10551
1.5466,0.48004,0.99517,0.021311,0.043078,0.67954
0.93913,0.6567,0.25893,0.022744,0.046303,0.058762
1.1875,0.54752,0.75928,0.022348,0.032529,0.34588
0.66631,0.87786,0.28623,0.023818,0.00018302,0.0051564
0.80181,0.94197,0.1694,0.025965,0.049702,0.0078241
0.90416,0.82545,0.6573,0.029044,0.021335,0.17346
1.54,0.38695,0.50014,0.022183,0.023036,0.55195
1.5982,0.40357,0.50873,0.028772,0.00087077,0.60321
0.98486,0.36404,0.71194,0.02862,0.017362,0.15851
0.81005,0.43083,0.82029,0.023719,0.0015493,0.1079
0.70059,0.9641,0.71201,0.029968,0.033777,0.10862
1.5456,0.21263,0.46616,0.029755,0.035076,0.54688
1.0958,0.96242,0.89193,0.028978,0.043291,0.4
0.48354,0.30772,0.88292,0.022798,0.0071674,0.0098677
1.0011,0.94764,0.30644,0.025354,0.044849,0.12451
1.5288,0.94992,0.66346,0.026262,0.040527,0.64398
1.0956,0.57965,0.63225,0.020195,0.020049,0.24835
1.3906,0.36172,0.59074,0.022693,0.041618,0.43206
1.299,0.43977,0.91994,0.02035,0.039681,0.44993
1.0794,0.21165,0.31478,0.02131,0.044046,0.11062
0.73907,0.82401,0.36807,0.020508,0.0117,0.02698
0.94298,0.31525,0.98983,0.026931,0.02982,0.18431
